 Flux (Janskies) at 10 Mpc and normalised flux for a model with the following parameters: 
 Luminosity: 5.2e9 Lsun
 Mass-loss rate: 3.0e-3 Msun/yr
 Wind terminal velocity: 150.0 km/s
 Effective temperature (at optical depth 10): 31.9e3 K 
 Effective temperature (at optical depth 2/3): 18.2e3 K 
 Inner boundary: 16.0e13 cm 
 Abundances (mass fractions): H=7.010E-01,He=2.800E-01,C=3.026E-03,N=1.182E-03,O=9.634E-03,Fe=1.360E-03 
 	 Wavelength 	 Flux 	 	 Normalised Flux 
 	 (Angstrom) 	 (Jy (at 10 Mpc)) 	 
       10.0120729149        1.040400000e-107             1.000000000
	9777.99137407	0.003352025	0.996841641325
	9778.76935408	0.003351525	0.99680641365
	9779.58996957	0.003350975	0.9967628389
	9780.36932397	0.0033506	0.996763550075
	9781.40195758	0.003350075	0.99675540915
	9782.49880215	0.003349475	0.9967481398
	9783.30870638	0.00334905	0.996755341875
	9784.16848584	0.00334865	0.996768395625
	9785.32912009	0.0033481	0.996770874925
	9786.63139355	0.003347525	0.9967888003
	9787.93720898	0.003346975	0.9968153969
	9789.24337293	0.003346425	0.996841208125
	9790.5495658	0.003345925	0.996882945675
	9791.85602733	0.00334545	0.996930487525
	9793.16259764	0.00334495	0.996971550575
	9794.4692767	0.00334455	0.997063164675
	9795.75677814	0.00334405	0.997113703425
	9796.8157036	0.00334375	0.997175652425
	9797.59820353	0.0033435	0.9972146202
	9798.53799942	0.0033432	0.997262756975
	9799.76531107	0.00334285	0.9973370263
	9801.07295174	0.00334245	0.9974080267
	9802.3808613	0.00334205	0.9974792457
	9803.68879938	0.00334165	0.997550182475
	9804.99700638	0.00334125	0.99762172985
	9806.30532198	0.00334085	0.997692792675
	9807.61390656	0.0033406	0.997806716825
	9808.92259973	0.00334025	0.997910025725
	9810.22907378	0.003339875	0.9980053196
	9811.40054506	0.003340025	0.9982189738
	9812.25048801	0.003340375	0.99844671235
	9813.08484659	0.00334005	0.9984720152
	9814.22319523	0.0033396	0.998503679225
	9815.43402499	0.003339225	0.998568027625
	9816.33866518	0.003339025	0.9986402829
	9817.14076659	0.0033385	0.99860037945
	9818.22820668	0.00333815	0.99865424135
	9819.50395249	0.003337825	0.9987433273
	9820.57187901	0.003337275	0.998735340925
	9821.36067218	0.00333685	0.998721857825
	9822.24999917	0.003336525	0.998752288525
	9823.02272645	0.003336475	0.99885592705
	9823.79147557	0.00333595	0.998825842825
	9824.835312	0.0033354	0.998827388575
	9826.11640099	0.003334875	0.998855739675
	9827.42754029	0.0033343	0.99887435775
	9828.73894898	0.0033338	0.99891657165
	9830.0503854	0.00333335	0.99897308705
	9831.36217182	0.00333285	0.9990149372
	9832.67390528	0.003332375	0.999064171725
	9833.98598883	0.0033319	0.9991134579
	9835.29826125	0.0033314	0.999155304
	9836.61064189	0.0033309	0.999196915225
	9837.86872923	0.00333045	0.99924625955
	9838.83684163	0.003330075	0.99927558465
	9839.60822808	0.00332975	0.999288711425
	9840.54099609	0.0033294	0.99931948115
	9841.32734641	0.0033291	0.9993540352
	9842.24291481	0.00332875	0.9994005612
	9843.4568795	0.003328275	0.999442344025
	9844.72116423	0.003327775	0.999474172875
	9845.70073036	0.0033274	0.999505356325
	9846.48346157	0.00332705	0.999515006
	9847.51053445	0.00332665	0.999544843975
	9848.78735246	0.003326175	0.999588874075
	9850.10155565	0.003325625	0.9996158615
	9851.41586681	0.003325125	0.999657849475
	9852.73036686	0.0033246	0.9996923724
	9854.02772586	0.003324075	0.999724342825
	9855.10544318	0.00332365	0.999754241775
	9855.89088273	0.0033233	0.999763909225
	9856.8018712	0.00332295	0.99979192955
	9857.89794748	0.003322625	0.9998545655
	9858.74510495	0.003322275	0.99987327035
	9859.57206817	0.00332195	0.9998965664
	9860.68222534	0.003321475	0.999916028125
	9861.72928328	0.00332105	0.999941252525
	9862.51545568	0.003320725	0.999959013725
	9863.48299976	0.0033203	0.999972952125
	9864.73280266	0.0033198	1.00000239835
	9866.04915457	0.0033193	1.00005639825
	9867.34328429	0.0033188	1.000116541
	9868.39646701	0.003319275	1.00041511025
	9869.1828906	0.003318675	1.0003472745
	9870.15198711	0.003317525	1.00014292225
	9871.40299317	0.0033169	1.00013827375
	9872.72023184	0.0033163	1.00015012475
	9874.03774079	0.0033157	1.000162285
	9875.25312811	0.00331515	1.00017451225
	9876.14971457	0.003314825	1.00020783975
	9876.93127466	0.003314575	1.000246935
	9877.70620548	0.003314325	1.00028507525
	9878.71506192	0.003313875	1.00029715675
	9879.72069702	0.003313425	1.000308758
	9880.48930733	0.00331335	1.00039880575
	9881.35550099	0.003313825	1.00066924125
	9882.13104423	0.003312725	1.00045078825
	9882.89237318	0.003311775	1.00027552325
	9883.61699907	0.00331135	1.00025341375
	9884.50012235	0.0033109	1.000246964
	9885.68663916	0.003310275	1.00023210225
	9887.00320967	0.003309625	1.00022874275
	9888.27992939	0.003309	1.00022707375
	9889.28457593	0.00330845	1.0002081295
	9890.05296254	0.003308125	1.00022254525
	9891.03799181	0.0033076	1.000208274
	9892.18747403	0.00330705	1.0002105505
	9893.06795843	0.003306625	1.00021113975
	9893.90240401	0.003306175	1.000197399
	9895.03810723	0.003305575	1.000182456
	9896.25417931	0.00330505	1.0002019815
	9897.16201662	0.003304725	1.0002368045
	9897.98064937	0.003304075	1.00016015975
	9899.0912215	0.0033034	1.0001187565
	9900.39845133	0.0033027	1.00009859225
	9901.70373476	0.003301975	1.00007051825
	9902.79468682	0.003301375	1.0000488595
	9903.58782829	0.00330095	1.0000364965
	9904.50201121	0.00330045	1.000019139
	9905.71575488	0.0032998	1.00000025795
	9906.90474167	0.003299175	0.999985304325
	9907.7699208	0.00329865	0.9999531235
	9908.52800322	0.00329825	0.999943107775
	9909.51646824	0.00329775	0.9999365719
	9910.39455294	0.00329725	0.99991381385
	9911.20996999	0.003296825	0.99990459215
	9912.31941615	0.0032962	0.999877889575
	9913.62243789	0.003295425	0.999833872675
	9914.76938394	0.003294725	0.9997897706
	9915.59912511	0.0032943	0.999783270125
	9916.47878853	0.00329395	0.9998058036
	9917.44250657	0.003293475	0.999800094425
	9918.2005905	0.00329305	0.99978431565
	9918.98094483	0.00329265	0.999789909225
	9919.7628151	0.00329225	0.9997984276
	9920.7280823	0.0032917	0.999779163
	9921.9797928	0.003291	0.99974735705
	9923.30383129	0.003290275	0.99972159975
	9924.62797679	0.00328955	0.99969564075
	9925.95231141	0.00328885	0.99967998155
	9928.27039166	0.003287625	0.999626977325
	9934.56528422	0.003284325	0.999535608525
	9941.19577764	0.0032809	0.9994666721
	9944.51228061	0.003279225	0.999443515525
	9945.83928789	0.003278575	0.999440369325
	9947.16631933	0.003277925	0.999437197725
	9948.49370494	0.00327725	0.999426407775
	9949.82111462	0.003276575	0.999415593475
	9951.03888066	0.003275975	0.99941149195
	9951.93540666	0.00327555	0.999413570325
	9952.74635704	0.00327515	0.999410709675
	9953.70069782	0.00327465	0.999398402975
	9954.45227034	0.00327435	0.999417314325
	9955.35082562	0.0032739	0.999412024275
	9956.55441386	0.0032733	0.99940574985
	9957.88108166	0.0032727	0.999417550725
	9959.20975709	0.00327205	0.999414357725
	9960.53870442	0.00327145	0.999426463325
	9961.86784095	0.0032708	0.999423280925
	9963.16049349	0.003270225	0.999437614975
	9964.18587845	0.00326975	0.9994432284
	9964.97340189	0.00326945	0.999467342025
	9965.98567048	0.003268975	0.999470981525
	9967.26796475	0.003268425	0.9994913844
	9968.52688215	0.003267875	0.999508341825
	9969.4778657	0.003267475	0.9995258745
	9970.27949115	0.00326715	0.99954437365
	9971.3605788	0.0032667	0.999565738
	9972.66498884	0.003266175	0.999597002725
	9973.83260657	0.00326575	0.999638728175
	9974.67715799	0.0032654	0.9996558391
	9975.52982639	0.00326505	0.999674122175
	9976.6902408	0.00326465	0.999722576525
	9978.01563879	0.00326415	0.99976437415
	9979.34711866	0.003263725	0.99982980665
	9980.67870472	0.00326325	0.999883251325
	9982.34350444	0.00326275	0.999958306525
	9984.67476454	0.00326215	1.0001009675
	9986.00702442	0.0032618	1.00019069875
	9987.33955671	0.0032615	1.00029444375
	9988.67219506	0.0032612	1.000398989
	9989.98970812	0.003260975	1.00052406975
	9991.09362627	0.003260825	1.0006407605
	9991.8947313	0.0032607	1.00072051525
	9992.81354928	0.0032606	1.00082529525
	9994.03712447	0.0032605	1.000975012
	9995.369968	0.003260425	1.001148571
	9996.70375036	0.0032604	1.00133769925
	9997.98353604	0.003260425	1.00153421725
	9998.96849536	0.0032605	1.00170258025
	9999.75569044	0.003260575	1.001841918
	10000.7888	0.0032607	1.002033048
	10002.0764784	0.003260925	1.00229160825
	10003.2403962	0.0032612	1.0025495355
	10004.0822575	0.0032614	1.00273768175
	10004.9513968	0.003261675	1.0029436355
	10006.1292702	0.0032621	1.00322653775
	10007.4601636	0.00326265	1.00358563475
	10008.7955876	0.0032633	1.003985985
	10010.1311173	0.003264075	1.00442135575
	10011.7034205	0.0032651	1.004969824
	10014.6728292	0.00326755	1.0061644305
	10016.009175	0.0032688	1.0067477335
	10017.3456265	0.00327025	1.00739279
	10018.6824346	0.00327185	1.008084614
	10020.019181	0.003273625	1.0088299555
	10021.3068702	0.003275525	1.00960751475
	10022.307571	0.003277125	1.01025281225
	10023.0939211	0.003278425	1.01076720375
	10024.1098203	0.0032805	1.011539911
	10025.1554183	0.003287	1.01368622875
	10025.9339144	0.00329405	1.01597751275
	10026.7885777	0.003297125	1.017056729
	10027.9560014	0.003299875	1.0180800265
	10029.2334013	0.0033045	1.019698768
	10030.2083358	0.003307125	1.02065583
	10031.0590281	0.003309025	1.0213704255
	10032.196308	0.0033115	1.022305826
	10033.3036143	0.00331365	1.0231368565
	10034.1361047	0.0033145	1.0235252415
	10035.1575197	0.003313525	1.023377847
	10036.452133	0.00331485	1.02398340325
	10037.7914411	0.003318975	1.02546169275
	10039.1308547	0.003322925	1.02686480925
	10040.4703735	0.0033281	1.0286519095
	10041.8087361	0.00333485	1.03094483625
	10043.0180875	0.003361775	1.039454068
	10043.8982036	0.003392375	1.04905131275
	10044.7487805	0.003400975	1.05184301475
	10045.6526802	0.003409525	1.05462819125
	10046.4419414	0.00349785	1.08207544025
	10047.2307346	0.003799575	1.1755528995
	10048.0487842	0.004110075	1.271771554
	10048.8661275	0.004203075	1.30070407925
	10049.9767069	0.004169525	1.2905340935
	10051.2700882	0.004036325	1.249546373
	10052.302989	0.003953825	1.22417511525
	10053.3632525	0.00389545	1.2062690895
	10054.6810296	0.00383505	1.18779530175
	10056.0227621	0.003659	1.133494831
	10057.3645997	0.003450775	1.06920179675
	10058.7066267	0.003396675	1.05264901725
	10060.0487587	0.003397	1.0529582375
	10061.3911645	0.003398425	1.05360891675
	10062.6914523	0.0034002	1.0543648045
	10063.7158913	0.0034032	1.055444701
	10064.5007277	0.003403725	1.0557131605
	10065.5079724	0.0034044	1.05606856525
	10066.7939501	0.00340715	1.05712523875
	10068.137227	0.003410625	1.05841380575
	10069.4806932	0.003415325	1.06008244275
	10070.8242643	0.0034212	1.0621173825
	10072.168194	0.003426775	1.06405884075
	10073.4080557	0.003432525	1.06604059075
	10074.3245671	0.003437125	1.06761679325
	10075.0880353	0.0034413	1.06902997375
	10075.9144369	0.003446025	1.0706125225
	10076.7335258	0.0034511	1.07230377525
	10077.845785	0.003458375	1.07473805075
	10079.1726143	0.003467525	1.077795895
	10080.4982648	0.003477325	1.08105319725
	10081.5931209	0.003486625	1.0841200505
	10082.3875277	0.0034938	1.0864780615
	10083.1540843	0.003501075	1.08886392775
	10083.9364431	0.003508825	1.09140312625
	10084.8740485	0.003518575	1.09458718675
	10086.1166258	0.003532325	1.09904513125
	10087.462434	0.003548275	1.10421070825
	10088.8085166	0.0035653	1.10973291875
	10090.1547038	0.0035835	1.1156198705
	10091.5011653	0.00360285	1.12186735025
	10092.8391511	0.003623375	1.128481169
	10093.9882638	0.003641925	1.1344539725
	10094.8194663	0.00365595	1.1389639665
	10095.7325778	0.003672	1.144105959
	10096.8515797	0.0036924	1.150628741
	10097.7251715	0.003709	1.15594557975
	10098.5690721	0.003725625	1.16127514275
	10099.7205221	0.0037492	1.16882370225
	10101.0576271	0.003777825	1.177980197
	10102.4052981	0.0038081	1.18765687625
	10103.7534139	0.003839825	1.1977914445
	10105.0967798	0.003872925	1.20835735425
	10106.2705751	0.003903025	1.21793807175
	10107.1208386	0.003925625	1.22512698275
	10108.0238225	0.003950275	1.23298226425
	10109.2387043	0.003984325	1.24383806025
	10110.5362159	0.0040224	1.25596459175
	10111.5448417	0.00405475	1.26625381275
	10112.3197592	0.0040771	1.2733819995
	10113.1289991	0.00410085	1.280955931
	10114.2253365	0.0041355	1.2919751065
	10115.5527185	0.0041791	1.3058232495
	10116.902468	0.004229575	1.321857184
	10118.252407	0.004278025	1.33726895125
	10119.5987776	0.004330825	1.3540418665
	10120.7879031	0.004925	1.54009144925
	10121.6496667	0.00692395	2.16545946975
	10122.5204705	0.0084423	2.6406372825
	10123.3818459	0.008837325	2.76449857325
	10124.233887	0.0088596	2.7717857815
	10125.3535765	0.008616625	2.6962180455
	10126.3199256	0.00823335	2.5766626465
	10127.12696	0.0077867	2.43717056175
	10127.9549907	0.0072338	2.264392972
	10128.7374742	0.0066262	2.074437464
	10129.5920426	0.005937325	1.85901335275
	10130.7551146	0.00500895	1.56859489975
	10132.0942001	0.004524675	1.4171905715
	10133.2809552	0.004480425	1.4035679645
	10134.1414221	0.004462875	1.39825199575
	10135.0369915	0.0044425	1.39205300275
	10136.2461237	0.00441415	1.38342004825
	10137.5956599	0.00438055	1.373157059
	10138.9239507	0.004345675	1.362460644
	10140.0027262	0.004316775	1.35360754475
	10140.8059375	0.004295	1.34694374025
	10141.6168253	0.004272925	1.34018353825
	10142.5813129	0.004246525	1.332092323
	10143.4072386	0.004223825	1.325132779
	10144.181215	0.00420255	1.3186111205
	10145.2218103	0.00417385	1.30981163025
	10146.5305561	0.0041376	1.2986690375
	10147.8844637	0.00410085	1.28736622025
	10149.2385609	0.0040647	1.27627503475
	10150.5927617	0.004028975	1.26531254325
	10151.9459487	0.0039938	1.25452069875
	10153.1722613	0.00396245	1.244885399
	10154.0684375	0.00393985	1.237927686
	10154.870785	0.003919825	1.23177348725
	10155.6686148	0.003900375	1.22580842475
	10156.7139769	0.0038753	1.218118508
	10158.0250012	0.003844475	1.2086657205
	10159.380429	0.003813425	1.19914268825
	10160.7360464	0.0037833	1.18988131275
	10162.0918534	0.0037541	1.18092447075
	10163.4478499	0.003725825	1.1722687115
	10164.8040361	0.003698575	1.163930509
	10166.1604119	0.003672525	1.155963066
	10167.5169773	0.003647225	1.14820394825
	10168.868213	0.0036229	1.14076440625
	10170.0406557	0.003602575	1.13456491
	10170.8892618	0.003588275	1.1302032995
	10171.8061788	0.003573075	1.12557123175
	10173.0367006	0.003553525	1.1196131465
	10174.3923396	0.00353275	1.11326507575
	10175.7500668	0.003512525	1.10710649275
	10177.1078973	0.003493825	1.10143691625
	10178.4628069	0.003475875	1.096000194
	10179.6713382	0.003460475	1.0913391245
	10180.5467886	0.003449725	1.0880750035
	10181.4051087	0.00343955	1.08498691425
	10182.5770837	0.00342605	1.0809125505
	10183.9273971	0.003411225	1.076453442
	10185.2861998	0.003397025	1.07219046325
	10186.6453651	0.003383525	1.06814129775
	10188.0005651	0.003370725	1.0642891985
	10189.1970772	0.00336045	1.06122554375
	10190.0631701	0.00335335	1.0591224215
	10190.9366063	0.00334525	1.05670121225
	10192.1250701	0.0033355	1.053809165
	10193.4799098	0.003325075	1.05072274925
	10194.8399629	0.0033152	1.0477887595
	10196.1793971	0.00330595	1.04506550175
	10197.2798434	0.003298725	1.04295798075
	10198.0883381	0.0032936	1.0414631055
	10199.0461648	0.003287775	1.03975549575
	10200.3090552	0.00328035	1.037580263
	10201.6701502	0.00327265	1.035353209
	10203.0315218	0.00326565	1.0333487015
	10204.3818804	0.00325895	1.03143826325
	10205.5326493	0.003253525	1.029890986
	10206.3647773	0.003249775	1.0288145825
	10207.2828889	0.003245775	1.02767498375
	10208.5141883	0.003240625	1.02623343975
	10209.874258	0.003235275	1.02475034025
	10211.2366029	0.00323015	1.02331535
	10212.5352078	0.0032258	1.02211653425
	10213.5254906	0.0032233	1.021476108
	10214.3396989	0.00321995	1.02053929925
	10215.4117938	0.003216075	1.0194737625
	10216.4651297	0.0032129	1.01862965975
	10217.2406293	0.003210675	1.01803800825
	10218.1023618	0.00320825	1.01738369575
	10219.2788821	0.00320505	1.0165293895
	10220.5563625	0.00320175	1.01567762975
	10221.5234576	0.00319875	1.01487622775
	10222.3488764	0.00319555	1.01398067
	10223.4589123	0.003194	1.01363556825
	10224.6120718	0.003192075	1.01318481125
	10225.4593465	0.00319045	1.01279864825
	10226.3372904	0.00318865	1.01236421
	10227.1678433	0.00318705	1.01198052125
	10228.0746085	0.00318555	1.011627018
	10228.9745468	0.00318395	1.0112367055
	10229.7975039	0.003182525	1.01090153125
	10230.6116875	0.00318125	1.0106213455
	10231.572578	0.003179775	1.01030205325
	10232.8411792	0.0031778	1.00985651925
	10234.2011878	0.003175775	1.00939308575
	10235.3779995	0.003174125	1.00904135125
	10236.2399048	0.00317295	1.0087995435
	10237.2403069	0.00317165	1.008536187
	10238.5409965	0.00317	1.0082093775
	10239.8518027	0.0031684	1.0078868265
	10240.8618207	0.00316715	1.0076208645
	10241.6642107	0.0031662	1.007431525
	10242.6733694	0.0031651	1.00723580425
	10243.5574151	0.0031642	1.00708641675
	10244.4092394	0.003163375	1.0069484695
	10245.3041775	0.003162575	1.00681294325
	10246.1619829	0.0031617	1.00664725725
	10247.3276357	0.0031608	1.0065312785
	10248.6842294	0.0031604	1.00661328575
	10249.9564553	0.00316015	1.006715819
	10250.9040611	0.00316055	1.00696663625
	10251.7202088	0.003161775	1.00746923775
	10252.5488426	0.00316405	1.00831864775
	10253.3308842	0.003162525	1.00795448725
	10254.1624101	0.00315945	1.00710140275
	10255.003545	0.003158725	1.00698882725
	10255.8350775	0.003157825	1.0068102505
	10256.7655328	0.0031553	1.0061313165
	10257.9420185	0.00315365	1.00578215125
	10258.9038273	0.003152425	1.00554049
	10259.7385425	0.00315135	1.00532031
	10260.8314259	0.003150175	1.0050906915
	10261.8053681	0.003149475	1.004997267
	10262.5821471	0.003149125	1.00499994475
	10263.3918106	0.00314835	1.00487798675
	10264.4794127	0.0031473	1.00470866475
	10265.8160336	0.003146325	1.00457912075
	10267.1817453	0.003145425	1.0044793595
	10268.3857626	0.0031439	1.00417252525
	10269.2580717	0.0031431	1.00403440525
	10270.154901	0.003143425	1.00425541375
	10271.3690406	0.0031428	1.004233842
	10272.6920515	0.00314195	1.00416648025
	10273.7349641	0.003141275	1.00410120025
	10274.5449783	0.00314075	1.0040392365
	10275.5925047	0.0031401	1.00397255925
	10276.9155526	0.0031393	1.0039160245
	10278.2548813	0.0031385	1.00386421975
	10279.3318785	0.00313785	1.00380439725
	10280.1372224	0.00313735	1.0037488545
	10281.1322962	0.003136775	1.003705207
	10282.4243263	0.003136	1.00365548125
	10283.7963133	0.003135275	1.0036273315
	10285.1685783	0.0031345	1.00356099475
	10286.5409448	0.003133775	1.00352336025
	10287.9134128	0.003133025	1.00349492275
	10289.2708842	0.003132325	1.00346631575
	10290.4106798	0.003131775	1.00343874175
	10291.2345395	0.0031316	1.00350003325
	10292.0600353	0.003131425	1.00356972125
	10292.9132311	0.00313075	1.00347334425
	10293.9397579	0.00313015	1.00341410625
	10294.7667468	0.00312975	1.00340134575
	10295.7576717	0.0031293	1.00340862725
	10297.0323354	0.0031287	1.00341148525
	10298.1600549	0.003128325	1.00344664825
	10298.9828567	0.00312795	1.00343292675
	10299.9400903	0.00312745	1.00341034325
	10301.2096862	0.003126925	1.003429399
	10302.5834161	0.003126375	1.00343423375
	10303.8336448	0.00312585	1.0034456275
	10304.747938	0.00312555	1.00349128575
	10305.6117414	0.00312525	1.003526474
	10306.7873287	0.003124825	1.00355227
	10308.1521804	0.003124425	1.00360586175
	10309.5278514	0.0031286	1.005153931
	10310.903269	0.0031318	1.0063921865
	10312.2755061	0.00313145	1.00646545
	10313.4844464	0.00313085	1.00643941925
	10314.3651454	0.00313035	1.0064129015
	10315.347868	0.0031297	1.006341992
	10316.6415898	0.003128575	1.00615140425
	10318.0182849	0.0031264	1.0056574625
	10319.3951699	0.003123125	1.00481537675
